r2,rmse,mae,exact_tier,within_one_tier,macro_f1,danger_precision,danger_recall,k,category_mode,deployability,feature_family,model,n_eval,fold_r2
0.41146282466668305,16.775851720419347,11.524235826406043,0.678169014084507,0.9528169014084507,0.5792330416966541,0.6854460093896714,0.3093220338983051,3,geodata,zero_deploy_static_geodata,cyclic_weather,rf_balanced,2840,"[0.029, 0.412, 0.352, 0.294, 0.428]"
0.41133620736898857,16.77765619332929,11.758418763899986,0.6714788732394367,0.9584507042253522,0.567636457798022,0.694300518134715,0.2838983050847458,3,geodata,zero_deploy_static_geodata,base_cat,rf_balanced,2840,"[0.018, 0.378, 0.367, 0.276, 0.427]"
0.4108303662566817,16.878036718042726,12.102176730769093,0.6771186440677966,0.9711864406779661,0.5781819883176368,0.7468354430379747,0.3010204081632653,6,window60,short_deploy_pm25_history,external,hgb_l2,2360,"[0.381, 0.494, 0.567, 0.329, 0.413]"
0.40789840454483606,16.826575720173462,11.966677374598115,0.6714788732394367,0.9640845070422536,0.5679692568862148,0.75,0.2796610169491525,3,geodata,zero_deploy_static_geodata,external,rf_balanced,2840,"[0.023, 0.414, 0.429, 0.328, 0.422]"
0.40672177355891737,16.936784232605916,12.323275208783325,0.661864406779661,0.9737288135593221,0.5536889635740768,0.751937984496124,0.24744897959183673,6,window60,short_deploy_pm25_history,external_buildings,hgb_l2,2360,"[0.457, 0.49, 0.52, 0.387, 0.407]"
0.4064168707927065,16.941135824162945,12.075620687874826,0.6771186440677966,0.9677966101694915,0.5775412014269343,0.7468354430379747,0.3010204081632653,5,window60,short_deploy_pm25_history,external,hgb_l2,2360,"[0.404, 0.467, 0.535, 0.327, 0.408]"
0.40254182822688156,16.90251699699368,11.68997278797991,0.6830985915492958,0.9538732394366197,0.5654184498508551,0.7267441860465116,0.2648305084745763,3,geodata,zero_deploy_static_geodata,external,hgb_l2,2840,"[0.056, 0.417, 0.376, 0.377, 0.413]"
0.4019082656690829,16.91147659025751,11.793087254776607,0.6876760563380282,0.9559859154929577,0.5717136394967547,0.7368421052631579,0.2669491525423729,3,geodata,zero_deploy_static_geodata,external_interactions,rf_balanced,2840,"[0.005, 0.391, 0.385, 0.317, 0.416]"
0.4018168731496897,16.912768635711522,12.320420718873203,0.6507042253521127,0.9672535211267606,0.5533599725290994,0.695,0.2944915254237288,5,geodata,zero_deploy_static_geodata,external,hgb_l2,2840,"[-0.037, 0.483, 0.382, -0.173, 0.413]"
0.40118751450384316,16.921663402568907,12.329601228928048,0.647887323943662,0.969718309859155,0.5484663721118687,0.6836734693877551,0.2838983050847458,6,geodata,zero_deploy_static_geodata,external,hgb_l2,2840,"[0.127, 0.464, 0.489, 0.539, 0.403]"
